transaction_id,merchant_id,product,fee_type,fee_amount_eur,created_at_clean,year_month,transaction_amount_eur,transaction_status,merchant_cohort
127636764,130,card_reader,default,1.0,2025-06-12 10:55:00,2025-06,12.9,successful,Established
127636765,101,card_reader,default,1.0,2025-06-12 11:19:00,2025-06,8.1,successful,Established
127636766,196,card_reader,default,1.0,2025-06-12 11:32:00,2025-06,27.2,failed,Established
127636767,159,payment_links,default,1.0,2025-06-12 11:33:00,2025-06,7.2,successful,Established
127636768,184,card_reader,default,1.0,2025-06-12 11:34:00,2025-06,37.8,failed,Established
127636769,146,card_reader,default,1.0,2025-06-12 11:42:00,2025-06,7.8,failed,Established
127636770,149,payment_links,default,1.0,2025-06-12 11:59:00,2025-06,19.9,failed,Established
127636771,169,online_store,default,1.0,2025-06-12 12:01:00,2025-06,29.9,successful,Established
127636772,132,card_reader,default,1.0,2025-06-12 12:16:00,2025-06,33.5,successful,Established
127636773,109,card_reader,default,1.0,2025-06-12 12:44:00,2025-06,39.2,failed,Established
127636774,109,card_reader,default,1.0,2025-06-12 12:47:00,2025-06,47.5,successful,Established
127636775,133,card_reader,default,1.0,2025-06-12 13:05:00,2025-06,53.6,failed,Established
127636776,195,card_reader,default,1.0,2025-06-12 13:07:00,2025-06,5.4,successful,Established
127636777,127,card_reader,default,1.0,2025-06-12 13:07:00,2025-06,24.4,successful,Established
127636778,188,card_reader,default,1.0,2025-06-12 13:08:00,2025-06,20.0,successful,Established
127636779,111,card_reader,default,1.0,2025-06-12 13:13:00,2025-06,21.4,failed,Established
127636780,103,card_reader,default,1.0,2025-06-12 13:20:00,2025-06,3.7,successful,Established
127636781,161,card_reader,default,1.0,2025-06-12 13:40:00,2025-06,26.4,successful,Established
127636782,102,online_store,default,1.0,2025-06-12 13:48:00,2025-06,44.6,successful,Established
127636783,111,card_reader,default,1.0,2025-06-12 13:55:00,2025-06,1.7,successful,Established
127636784,149,card_reader,default,1.0,2025-06-12 13:59:00,2025-06,34.3,failed,Established
127636785,100,card_reader,default,1.0,2025-06-12 14:12:00,2025-06,57.7,failed,Established
127636786,111,card_reader,default,1.0,2025-06-12 14:22:00,2025-06,22.6,failed,Established
127636787,134,card_reader,default,1.0,2025-06-12 14:33:00,2025-06,6.2,successful,Established
127636788,168,online_store,default,1.0,2025-06-12 14:58:00,2025-06,39.4,successful,Established
127636789,160,online_store,default,1.0,2025-06-12 15:00:00,2025-06,43.6,successful,Established
127636790,181,card_reader,default,1.0,2025-06-12 15:07:00,2025-06,26.8,successful,Established
127636791,159,card_reader,default,1.0,2025-06-12 15:18:00,2025-06,10.6,successful,Established
127636792,165,card_reader,default,1.0,2025-06-12 15:42:00,2025-06,37.6,failed,Established
127636793,176,card_reader,default,1.0,2025-06-12 15:50:00,2025-06,43.6,successful,Established
127636794,156,payment_links,default,1.0,2025-06-12 15:55:00,2025-06,8.1,successful,Established
127636795,133,card_reader,default,1.0,2025-06-12 16:04:00,2025-06,25.5,successful,Established
127636796,142,card_reader,default,1.0,2025-06-12 16:20:00,2025-06,38.2,successful,Established
127636797,147,card_reader,default,1.0,2025-06-12 16:28:00,2025-06,21.3,successful,Established
127636798,165,payment_links,default,1.0,2025-06-12 16:43:00,2025-06,43.7,successful,Established
127636799,142,card_reader,default,1.0,2025-06-12 17:10:00,2025-06,17.9,successful,Established
127636800,152,card_reader,default,1.0,2025-06-12 17:23:00,2025-06,57.1,successful,Established
127636801,104,card_reader,default,1.0,2025-06-12 17:39:00,2025-06,23.6,failed,Established
127636802,140,card_reader,default,1.0,2025-06-12 17:46:00,2025-06,46.9,successful,Established
127636803,155,payment_links,default,1.0,2025-06-12 17:47:00,2025-06,29.3,failed,Established
127636804,146,card_reader,default,1.0,2025-06-12 17:56:00,2025-06,10.4,successful,Established
127636805,140,online_store,default,1.0,2025-06-12 17:57:00,2025-06,36.3,successful,Established
127636806,143,card_reader,default,1.0,2025-06-12 18:13:00,2025-06,1.2,successful,Established
127636807,134,card_reader,default,1.0,2025-06-12 18:13:00,2025-06,55.8,successful,Established
127636808,192,card_reader,default,1.0,2025-06-12 18:13:00,2025-06,29.3,successful,Established
127636809,158,payment_links,default,1.0,2025-06-12 18:27:00,2025-06,20.6,successful,Established
127636810,190,card_reader,default,1.0,2025-06-12 18:43:00,2025-06,39.1,successful,Established
127636811,105,card_reader,default,1.0,2025-06-12 18:51:00,2025-06,56.2,failed,Established
127636812,123,payment_links,default,1.0,2025-06-12 18:59:00,2025-06,15.4,successful,Established
127636813,101,card_reader,default,1.0,2025-06-12 19:11:00,2025-06,16.6,failed,Established
127636814,178,payment_links,default,1.0,2025-06-12 19:16:00,2025-06,38.6,successful,Established
127636815,174,card_reader,default,1.0,2025-06-12 19:19:00,2025-06,33.1,successful,Established
127636816,144,card_reader,default,1.0,2025-06-12 19:22:00,2025-06,3.9,successful,Established
127636817,126,card_reader,default,1.0,2025-06-12 19:39:00,2025-06,29.2,failed,Established
127636818,190,card_reader,default,1.0,2025-06-12 19:54:00,2025-06,19.7,successful,Established
127636819,179,card_reader,default,1.0,2025-06-12 20:05:00,2025-06,50.8,failed,Established
127636820,124,card_reader,default,1.0,2025-06-12 20:10:00,2025-06,19.7,successful,Established
127636821,115,card_reader,default,1.0,2025-06-12 20:20:00,2025-06,45.5,successful,Established
127636822,191,card_reader,default,1.0,2025-06-12 20:21:00,2025-06,44.6,successful,Established
127636823,162,card_reader,default,1.0,2025-06-12 20:36:00,2025-06,11.2,failed,Established
127636824,160,payment_links,default,1.0,2025-06-12 20:38:00,2025-06,53.1,successful,Established
127636825,124,card_reader,default,1.0,2025-06-12 20:50:00,2025-06,20.2,successful,Established
127636826,191,online_store,default,1.0,2025-06-12 21:10:00,2025-06,50.7,successful,Established
127636827,131,card_reader,default,1.0,2025-06-12 21:17:00,2025-06,45.7,failed,Established
127636828,190,card_reader,default,1.0,2025-06-12 21:17:00,2025-06,32.7,failed,Established
127636829,131,card_reader,default,1.0,2025-06-12 21:55:00,2025-06,30.8,failed,Established
127636830,133,card_reader,default,1.0,2025-06-12 22:01:00,2025-06,6.7,failed,Established
127636831,166,online_store,default,1.0,2025-06-12 22:05:00,2025-06,22.1,successful,Established
127636832,143,card_reader,default,1.0,2025-06-12 22:10:00,2025-06,33.9,failed,Established
127636833,195,card_reader,default,1.0,2025-06-12 22:21:00,2025-06,9.7,successful,Established
127636834,160,card_reader,default,1.0,2025-06-12 22:51:00,2025-06,1.0,successful,Established
127636835,106,card_reader,default,1.0,2025-06-12 23:02:00,2025-06,10.3,successful,Established
127636836,187,card_reader,default,1.0,2025-06-12 23:14:00,2025-06,38.1,successful,Established
127636837,177,card_reader,default,1.0,2025-06-12 23:27:00,2025-06,36.2,successful,Established
127636838,169,card_reader,default,1.0,2025-06-12 23:30:00,2025-06,38.5,successful,Established
127636839,158,payment_links,default,1.0,2025-06-13 00:13:00,2025-06,19.9,successful,Established
127636840,102,online_store,default,1.0,2025-06-13 00:21:00,2025-06,7.0,successful,Established
127636841,133,card_reader,default,1.0,2025-06-13 00:33:00,2025-06,20.9,successful,Established
127636842,160,payment_links,default,1.0,2025-06-13 00:34:00,2025-06,4.0,successful,Established
127636843,136,card_reader,default,1.0,2025-06-13 00:46:00,2025-06,18.2,successful,Established
127636844,169,card_reader,default,1.0,2025-06-13 00:48:00,2025-06,38.4,successful,Established
127636845,141,card_reader,default,1.0,2025-06-13 01:09:00,2025-06,2.2,successful,Established
127636846,193,payment_links,default,1.0,2025-06-13 01:10:00,2025-06,19.1,successful,Established
127636847,189,card_reader,default,1.0,2025-06-13 02:06:00,2025-06,40.6,successful,Established
127636848,139,card_reader,default,1.0,2025-06-13 02:07:00,2025-06,40.5,successful,Established
127636849,138,card_reader,default,1.0,2025-06-13 02:07:00,2025-06,28.4,successful,Established
127636850,115,card_reader,default,1.0,2025-06-13 02:14:00,2025-06,8.0,failed,Established
127636851,188,payment_links,default,1.0,2025-06-13 02:38:00,2025-06,48.3,successful,Established
127636852,129,online_store,default,1.0,2025-06-13 02:47:00,2025-06,31.3,successful,Established
127636853,126,online_store,default,1.0,2025-06-13 03:14:00,2025-06,17.5,failed,Established
127636854,143,card_reader,default,1.0,2025-06-13 03:26:00,2025-06,7.3,failed,Established
127636855,120,card_reader,default,1.0,2025-06-13 03:32:00,2025-06,13.2,successful,Established
127636856,186,card_reader,default,1.0,2025-06-13 03:43:00,2025-06,19.6,failed,Established
127636857,135,card_reader,default,1.0,2025-06-13 03:46:00,2025-06,53.0,successful,Established
127636858,147,card_reader,default,1.0,2025-06-13 03:53:00,2025-06,35.3,successful,Established
127636859,189,card_reader,default,1.0,2025-06-13 03:56:00,2025-06,8.1,successful,Established
127636860,172,online_store,default,1.0,2025-06-13 04:07:00,2025-06,41.9,successful,Established
127636861,119,online_store,default,1.0,2025-06-13 04:13:00,2025-06,42.0,failed,Established
127636862,107,card_reader,default,1.0,2025-06-13 04:23:00,2025-06,10.4,failed,Established
127636863,125,card_reader,default,1.0,2025-06-13 04:31:00,2025-06,33.8,failed,Established
127636864,195,payment_links,default,1.0,2025-06-13 04:31:00,2025-06,36.7,successful,Established
127636865,195,card_reader,default,1.0,2025-06-13 04:33:00,2025-06,24.1,successful,Established
127636866,131,card_reader,default,1.0,2025-06-13 04:34:00,2025-06,52.0,successful,Established
127636867,134,online_store,default,1.0,2025-06-13 04:41:00,2025-06,35.7,successful,Established
127636868,173,card_reader,default,1.0,2025-06-13 04:42:00,2025-06,40.3,failed,Established
127636869,156,payment_links,default,1.0,2025-06-13 04:57:00,2025-06,2.1,successful,Established
127636870,199,card_reader,default,1.0,2025-06-13 05:05:00,2025-06,35.3,successful,Established
127636871,168,card_reader,default,1.0,2025-06-13 05:25:00,2025-06,17.6,successful,Established
127636872,152,card_reader,default,1.0,2025-06-13 05:30:00,2025-06,56.9,successful,Established
127636873,104,online_store,default,1.0,2025-06-13 05:38:00,2025-06,44.2,successful,Established
127636874,152,online_store,default,1.0,2025-06-13 05:40:00,2025-06,36.7,failed,Established
127636875,157,card_reader,default,1.0,2025-06-13 06:24:00,2025-06,1.2,successful,Established
127636876,140,card_reader,default,1.0,2025-06-13 06:36:00,2025-06,44.9,successful,Established
127636877,195,online_store,default,1.0,2025-06-13 06:40:00,2025-06,24.4,successful,Established
127636878,155,card_reader,default,1.0,2025-06-13 06:57:00,2025-06,56.4,successful,Established
127636879,101,card_reader,default,1.0,2025-06-13 07:01:00,2025-06,58.7,successful,Established
127636880,187,card_reader,default,1.0,2025-06-13 07:10:00,2025-06,29.8,successful,Established
127636881,107,card_reader,default,1.0,2025-06-13 07:11:00,2025-06,42.0,successful,Established
127636882,100,online_store,default,1.0,2025-06-13 07:21:00,2025-06,28.2,successful,Established
127636883,177,payment_links,default,1.0,2025-06-13 07:30:00,2025-06,19.1,successful,Established
127636884,130,payment_links,default,1.0,2025-06-13 07:36:00,2025-06,58.7,failed,Established
127636885,159,card_reader,default,1.0,2025-06-13 07:40:00,2025-06,33.0,successful,Established
127636886,158,card_reader,default,1.0,2025-06-13 08:14:00,2025-06,56.7,failed,Established
127636887,113,payment_links,default,1.0,2025-06-13 08:31:00,2025-06,12.0,successful,Established
127636888,141,card_reader,default,1.0,2025-06-13 08:39:00,2025-06,58.9,successful,Established
127636889,130,card_reader,default,1.0,2025-06-13 09:17:00,2025-06,9.4,successful,Established
127636890,156,card_reader,default,1.0,2025-06-13 09:59:00,2025-06,34.8,successful,Established
127636891,147,card_reader,default,1.0,2025-06-13 10:06:00,2025-06,24.6,failed,Established
127636892,119,card_reader,default,1.0,2025-06-13 10:12:00,2025-06,37.3,successful,Established
127636893,121,card_reader,default,1.0,2025-06-13 10:16:00,2025-06,40.8,failed,Established
127636894,139,payment_links,default,1.0,2025-06-13 10:21:00,2025-06,39.2,successful,Established
127636895,115,online_store,default,1.0,2025-06-13 10:28:00,2025-06,41.2,successful,Established
127636896,156,online_store,default,1.0,2025-06-13 10:30:00,2025-06,58.1,failed,Established
127636897,100,card_reader,default,1.0,2025-06-13 11:07:00,2025-06,18.5,successful,Established
127636898,134,payment_links,default,1.0,2025-06-13 11:29:00,2025-06,25.0,successful,Established
127636899,113,card_reader,default,1.0,2025-06-13 11:35:00,2025-06,22.9,successful,Established
127636900,114,card_reader,default,1.0,2025-06-13 11:42:00,2025-06,52.8,successful,Established
127636901,123,card_reader,default,1.0,2025-06-13 11:48:00,2025-06,36.9,successful,Established
127636902,155,online_store,default,1.0,2025-06-13 12:05:00,2025-06,49.8,successful,Established
127636903,105,card_reader,default,1.0,2025-06-13 12:06:00,2025-06,2.4,successful,Established
127636904,129,online_store,default,1.0,2025-06-13 12:20:00,2025-06,39.0,successful,Established
127636905,183,card_reader,default,1.0,2025-06-13 12:25:00,2025-06,46.3,successful,Established
127636906,155,card_reader,default,1.0,2025-06-13 12:31:00,2025-06,45.5,successful,Established
127636907,146,card_reader,default,1.0,2025-06-13 12:35:00,2025-06,44.7,failed,Established
127636908,190,card_reader,default,1.0,2025-06-13 12:46:00,2025-06,2.1,successful,Established
127636909,104,card_reader,default,1.0,2025-06-13 13:16:00,2025-06,24.5,successful,Established
127636910,101,card_reader,default,1.0,2025-06-13 13:21:00,2025-06,49.7,failed,Established
127636911,151,card_reader,default,1.0,2025-06-13 13:36:00,2025-06,2.2,successful,Established
127636912,120,payment_links,default,1.0,2025-06-13 14:00:00,2025-06,23.9,successful,Established
127636913,125,card_reader,default,1.0,2025-06-13 14:31:00,2025-06,29.3,successful,Established
127636914,196,card_reader,default,1.0,2025-06-13 14:31:00,2025-06,8.0,successful,Established
127636915,153,card_reader,default,1.0,2025-06-13 14:42:00,2025-06,35.7,failed,Established
127636916,174,card_reader,default,1.0,2025-06-13 15:26:00,2025-06,35.3,failed,Established
127636917,190,online_store,default,1.0,2025-06-13 15:28:00,2025-06,32.6,successful,Established
127636918,169,card_reader,default,1.0,2025-06-13 15:39:00,2025-06,23.4,failed,Established
127636919,128,card_reader,default,1.0,2025-06-13 15:55:00,2025-06,15.8,successful,Established
127636920,133,online_store,default,1.0,2025-06-13 16:04:00,2025-06,60.0,successful,Established
127636921,124,payment_links,default,1.0,2025-06-13 16:28:00,2025-06,15.5,successful,Established
127636922,138,online_store,default,1.0,2025-06-13 16:29:00,2025-06,16.8,successful,Established
127636923,150,payment_links,default,1.0,2025-06-13 16:33:00,2025-06,40.6,successful,Established
127636924,168,online_store,default,1.0,2025-06-13 16:44:00,2025-06,44.6,successful,Established
127636925,125,card_reader,default,1.0,2025-06-13 16:55:00,2025-06,15.1,failed,Established
127636926,162,card_reader,default,1.0,2025-06-13 16:55:00,2025-06,10.2,successful,Established
127636927,104,payment_links,default,1.0,2025-06-13 17:05:00,2025-06,5.9,successful,Established
127636928,142,card_reader,default,1.0,2025-06-13 17:34:00,2025-06,55.2,successful,Established
127636929,157,online_store,default,1.0,2025-06-13 17:56:00,2025-06,31.1,successful,Established
127636930,124,card_reader,default,1.0,2025-06-13 18:06:00,2025-06,57.3,failed,Established
127636931,164,payment_links,default,1.0,2025-06-13 18:22:00,2025-06,42.9,successful,Established
